1.0614 0.623928 1.0533 1 1.0543 1.14245
1.08163 0.685966 0.988038 1.00077 1.02201 1.14621
1.03393 1.01446 1.0044 0.998216 1.17611 1.2141
1.02529 1.06737 1 1 0.863862 1.14396
1.02857 1.00111 1.02795 1.01221 1.02627 1.05573
1.027 1.03349 1.02012 1.01165 1.03257 1.02327
0.99504 1.03511 0.995004 1.00426 1.02073 1.03758
1.0358 0.904768 1.01247 1.00386 1.02444 1.10711
