1.11044 0.646492 1.06383 1 1.09574 1.20661
1.00083 0.580255 1.00295 1.00814 0.997537 1.04713
1.04674 0.981741 1.01687 0.995716 1.13876 1.15529
1.14755 1.03535 1 1 0.825964 1.18674
1.09122 1.02806 1.0853 0.986326 1.05238 1.06487
1.01101 0.998042 1.03926 1.02019 1.0386 1.01554
1.30664 1.2154 1.25915 1.0067 1.17243 1.20579
1.09803 0.899247 1.06371 1.00239 1.04017 1.12345
